iter	MultiClass
2924	0.3512876934
2925	0.3512447568
2926	0.3512007548
2927	0.35114804
2928	0.3511213475
2929	0.3511065867
2930	0.3510090144
2931	0.3509434455
2932	0.3508874682
2933	0.3508427343
2934	0.3508218088
2935	0.3507686442
2936	0.3507334177
2937	0.3506989773
2938	0.3506273389
2939	0.3506017601
2940	0.3505506818
2941	0.350506882
2942	0.3504716477
2943	0.3504441428
2944	0.3504129336
2945	0.3503803487
2946	0.3503578428
2947	0.3503066862
2948	0.3502605293
2949	0.3501752073
2950	0.3501446824
2951	0.3501204425
2952	0.3500739801
2953	0.3500351145
2954	0.3499762782
2955	0.3499270433
2956	0.3498805784
2957	0.3498104916
2958	0.3497438102
2959	0.3497246574
2960	0.3497155489
2961	0.3496698112
2962	0.3496589504
2963	0.3496165303
2964	0.3496109318
2965	0.3495152043
2966	0.3494967531
2967	0.3494757335
2968	0.3494489925
2969	0.3494104678
2970	0.3493863315
2971	0.3493626592
2972	0.3493421371
2973	0.3493034444
2974	0.3492669593
2975	0.3492254381
2976	0.3492023972
2977	0.3491378687
2978	0.3491195882
2979	0.3490704426
2980	0.3490440025
2981	0.3490199305
2982	0.3489791487
2983	0.3488997159
2984	0.3488452332
2985	0.3487974758
2986	0.3487699649
2987	0.348735803
2988	0.3487067832
2989	0.34868727
2990	0.3486677572
2991	0.3486252419
2992	0.3485857324
2993	0.3485435944
2994	0.348520563
2995	0.3484807271
2996	0.348462581
2997	0.3484075993
2998	0.3483733228
2999	0.3483630377
3000	0.3483241047
3001	0.3482700624
3002	0.3482357061
3003	0.3481799814
3004	0.3481384212
3005	0.348069146
3006	0.3480255471
3007	0.3479634912
3008	0.3478643278
3009	0.3478249799
3010	0.3478097891
3011	0.3477594926
3012	0.3477230145
3013	0.3476861395
3014	0.3476425646
3015	0.3476263382
3016	0.3475780134
3017	0.3475314155
3018	0.3475026574
3019	0.3474741175
3020	0.3474179796
3021	0.3473891705
3022	0.3473615359
3023	0.3473361806
3024	0.3472894546
3025	0.3472794421
3026	0.3472327224
3027	0.3472124883
3028	0.3471578918
3029	0.3471483774
3030	0.3471147761
3031	0.3470866596
3032	0.3470339346
3033	0.3469759566
3034	0.346943193
3035	0.3469234716
3036	0.3468712089
3037	0.3468579713
3038	0.3467903822
3039	0.3467713911
3040	0.3467425845
3041	0.3467027995
3042	0.3466490153
3043	0.3465870678
3044	0.3465369777
3045	0.3465038469
3046	0.3464923067
3047	0.3464423996
3048	0.3464316924
3049	0.3463984696
3050	0.3463497356
3051	0.3463221757
3052	0.3462917187
3053	0.3462563558
3054	0.3462105689
3055	0.3461698947
3056	0.3460986014
3057	0.3460655854
3058	0.3460147972
3059	0.3459988828
3060	0.3459733157
3061	0.3459103738
3062	0.3458738691
3063	0.3458493242
3064	0.3458379461
3065	0.3458070686
3066	0.3457624454
3067	0.3457475066
3068	0.3456774922
3069	0.3456506008
3070	0.3456130436
3071	0.3455971262
3072	0.345521343
3073	0.3454579677
3074	0.3454325544
3075	0.3454020886
3076	0.3453358039
3077	0.3452932663
3078	0.3452352297
3079	0.3452109509
3080	0.3451793305
3081	0.3451357509
3082	0.3450981816
3083	0.3450818757
3084	0.3450571111
3085	0.3449838779
3086	0.3449270526
3087	0.3449055157
3088	0.3448732129
3089	0.3448360258
3090	0.3447925651
3091	0.34475842
3092	0.3447338142
3093	0.344675356
3094	0.3446312047
3095	0.3446181281
3096	0.3445884318
3097	0.3445682515
3098	0.3444889132
3099	0.3444574077
3100	0.3444067108
3101	0.34438375
3102	0.3443602315
3103	0.3443393199
3104	0.3443145335
3105	0.3442818982
3106	0.3442238455
3107	0.3441955968
3108	0.3441578343
3109	0.3441291495
3110	0.3440865315
3111	0.344036588
3112	0.3439531501
3113	0.3438923398
3114	0.3438743895
3115	0.3438090118
3116	0.3437794907
3117	0.3437684278
3118	0.3437090919
3119	0.343675313
3120	0.3436165449
3121	0.3436082227
3122	0.3435919305
3123	0.343536865
3124	0.3434865577
3125	0.3434454234
3126	0.3433730653
3127	0.3433633001
3128	0.3433289099
3129	0.3433182236
3130	0.3432835247
3131	0.3432343101
3132	0.3431832624
3133	0.3431542349
3134	0.3431283292
3135	0.3431085676
3136	0.3430641628
3137	0.3430326815
3138	0.3429308367
3139	0.3428929305
3140	0.3428324618
3141	0.3428071843
3142	0.3427858722
3143	0.3427462653
3144	0.3427373103
3145	0.3426860196
3146	0.3426531407
3147	0.3426406825
3148	0.3425938713
3149	0.3425640722
3150	0.342550221
3151	0.3425146252
3152	0.3424720535
3153	0.3424287315
3154	0.3423790769
3155	0.3423270835
3156	0.34226544
3157	0.3422183702
3158	0.3422110117
3159	0.3421305056
3160	0.3421078664
3161	0.3420425249
3162	0.3420141536
3163	0.3419598122
3164	0.3418715494
3165	0.3418355378
3166	0.3418002739
3167	0.3417220633
3168	0.3417038092
3169	0.3416458262
3170	0.341579228
3171	0.3415630782
3172	0.3415324225
3173	0.3415085046
3174	0.3414690865
3175	0.3414353411
3176	0.3413729667
3177	0.341343819
3178	0.3413002431
3179	0.3412751706
3180	0.3412278078
3181	0.3412103367
3182	0.3412025044
3183	0.3411676853
3184	0.3411309098
3185	0.3411055989
3186	0.3410850978
3187	0.34104884
3188	0.3410400974
3189	0.3410064152
3190	0.3409794203
3191	0.340911774
3192	0.3408910627
3193	0.3408641961
3194	0.3408165757
3195	0.3407742987
3196	0.3407435993
3197	0.3407185541
3198	0.3406993606
3199	0.3406424313
3200	0.3405786117
3201	0.3405354216
3202	0.3405087144
3203	0.3404631751
3204	0.3404431316
3205	0.3404099348
3206	0.3403588939
3207	0.340326568
3208	0.3402955892
3209	0.3402702858
3210	0.3402360158
3211	0.3401744818
3212	0.3401121346
3213	0.3400955518
3214	0.3400550409
3215	0.3399941403
3216	0.3399343898
3217	0.3398698659
3218	0.3398489147
3219	0.3398249401
3220	0.3397974647
3221	0.3397571193
3222	0.3397286842
3223	0.3396578
3224	0.3396166437
3225	0.33959389
3226	0.3395621107
3227	0.3395373019
3228	0.3395059286
3229	0.3394709325
3230	0.3394492195
3231	0.3394316511
3232	0.3394142494
3233	0.3393784682
3234	0.3393609811
3235	0.3392917516
3236	0.3392829311
3237	0.3392597089
3238	0.3392065754
3239	0.3391573679
3240	0.3391118322
3241	0.3390695561
3242	0.3390278028
3243	0.3390035569
3244	0.3389857841
3245	0.3389435015
3246	0.3389287675
3247	0.3389162095
3248	0.3388581333
3249	0.3387980718
3250	0.3387440808
3251	0.3387203791
3252	0.3386980623
3253	0.3386456317
3254	0.3386154992
3255	0.3385799127
3256	0.338545578
3257	0.3385290874
3258	0.3385122635
3259	0.3384804976
3260	0.3383950804
3261	0.3383676174
3262	0.3383087065
3263	0.3382728037
3264	0.3382097475
3265	0.3381710135
3266	0.3381238262
3267	0.3380981543
3268	0.3380675776
3269	0.338030049
3270	0.3379882672
3271	0.3379610553
3272	0.3379218948
3273	0.3378987323
3274	0.3378244072
3275	0.3377694316
3276	0.3377469813
3277	0.337722546
3278	0.3376448786
3279	0.3376257237
3280	0.3375941032
3281	0.3375381801
3282	0.337486664
3283	0.3374730616
3284	0.3374511761
3285	0.3374400364
3286	0.3373832357
3287	0.3373534229
3288	0.3373287198
3289	0.3372868295
3290	0.3372549438
3291	0.33721788
3292	0.3371690945
3293	0.3371333752
3294	0.3370945861
3295	0.3370721293
3296	0.3370356258
3297	0.3369895346
3298	0.3369545768
3299	0.3369384959
3300	0.3368724845
3301	0.3368607483
3302	0.3368329007
3303	0.3367707533
3304	0.3367371847
3305	0.3367024339
3306	0.3366734602
3307	0.3366490389
3308	0.3366022232
3309	0.3365485998
3310	0.3364949119
3311	0.3364755597
3312	0.3364219281
3313	0.3364085447
3314	0.3363800755
3315	0.336344709
3316	0.3362995361
3317	0.3362735654
3318	0.3362238611
3319	0.336152113
3320	0.3361342748
3321	0.3360877135
3322	0.336066442
3323	0.3360332936
3324	0.3359520211
3325	0.3358917877
3326	0.3358748514
3327	0.3358466949
3328	0.3358138046
3329	0.3357970681
3330	0.3357833109
3331	0.3357343977
3332	0.335712468
3333	0.335654085
3334	0.3356165122
3335	0.335587436
3336	0.3355702587
3337	0.3355561035
3338	0.3355339695
3339	0.3355176862
3340	0.3354576243
3341	0.3354316705
3342	0.3353995022
3343	0.3353351537
3344	0.3353316566
3345	0.3352883104
3346	0.3352595783
3347	0.3352325193
3348	0.3351891687
3349	0.3351729546
3350	0.3351484089
3351	0.3351219263
3352	0.3351039272
3353	0.3350345928
3354	0.3349917554
3355	0.3349454184
3356	0.3348898624
3357	0.3348517442
3358	0.3348192845
3359	0.3347702491
3360	0.3347573425
3361	0.3347106372
3362	0.3346667506
3363	0.334619016
3364	0.3345826368
3365	0.3345534287
3366	0.3345261879
3367	0.3344726714
3368	0.3344518062
3369	0.3343595931
3370	0.3343382019
3371	0.3342973995
3372	0.3342728616
3373	0.3342313281
3374	0.3341814568
3375	0.3341482172
3376	0.3340863176
3377	0.3340664767
3378	0.3340274312
3379	0.3340067097
3380	0.3339665659
3381	0.3339484488
3382	0.3339081335
3383	0.3339006938
3384	0.3338631446
3385	0.3338106076
3386	0.3337786814
3387	0.3337144457
3388	0.3336766468
3389	0.3336462161
3390	0.3336328432
3391	0.3335939079
3392	0.3335571848
3393	0.3334787753
3394	0.3334271599
3395	0.3333892453
3396	0.3333817591
3397	0.3333393291
3398	0.3333026333
3399	0.3332788892
3400	0.3332227897
3401	0.3331823756
3402	0.3331393868
3403	0.3331108272
3404	0.3330905464
3405	0.3330723246
3406	0.3330431529
3407	0.3330019894
3408	0.3329612458
3409	0.3329417367
3410	0.3328984495
3411	0.3328466363
3412	0.3327833668
3413	0.3327485293
3414	0.3327170077
3415	0.3326718656
3416	0.332652584
3417	0.3326185821
3418	0.3325759022
3419	0.3325513685
3420	0.3325372986
3421	0.3325170525
3422	0.3324855375
3423	0.3324595774
3424	0.3324309133
3425	0.3324150842
3426	0.3323962724
3427	0.3323383499
3428	0.3322976319
3429	0.3322678926
3430	0.332229402
3431	0.3322053172
3432	0.3321641405
3433	0.3321232238
3434	0.3321034689
3435	0.3320837714
3436	0.3320161016
3437	0.3319935531
3438	0.3319755765
3439	0.3319475132
3440	0.3319333117
3441	0.3319153131
3442	0.3319026919
3443	0.3318709974
3444	0.3318521046
3445	0.3318360356
3446	0.3318233966
3447	0.3317968606
3448	0.3317471334
3449	0.3317388996
3450	0.331700185
3451	0.3316819512
3452	0.3316731144
3453	0.3316340341
3454	0.3315642589
3455	0.3315363682
3456	0.3315144483
3457	0.3314826508
3458	0.3314479003
3459	0.3314318821
3460	0.3314072008
3461	0.3313895941
3462	0.3313625733
3463	0.3313286967
3464	0.3313156413
3465	0.3312707792
3466	0.3312497018
3467	0.3311683871
3468	0.3311393076
3469	0.3311028253
3470	0.331076307
3471	0.331047245
3472	0.3309934971
3473	0.3309398828
3474	0.3309148836
3475	0.3308835551
3476	0.3308730312
3477	0.330816323
3478	0.3308029002
3479	0.3307800295
3480	0.3307447796
3481	0.3307143532
3482	0.3307004266
3483	0.33063144
3484	0.33058761
3485	0.3305254055
3486	0.3304716842
3487	0.3304422064
3488	0.3304046135
3489	0.3303973979
3490	0.3303790562
3491	0.3303187245
3492	0.3302629645
3493	0.3302398558
3494	0.3302101618
3495	0.330155142
3496	0.3301248204
3497	0.330082092
3498	0.3300188099
3499	0.329968452
3500	0.3299421739
3501	0.3298951447
3502	0.3298665252
3503	0.3298259894
3504	0.3298082964
3505	0.3297706956
3506	0.3297015511
3507	0.3296763774
3508	0.329656285
3509	0.3296265392
3510	0.3295982169
3511	0.329570896
3512	0.3295444716
3513	0.3295146066
3514	0.3294771919
3515	0.3294523418
3516	0.3294173835
3517	0.329382899
3518	0.3293306109
3519	0.3292953866
3520	0.3292755759
3521	0.3292490206
3522	0.3292222622
3523	0.3292039981
3524	0.3291524013
3525	0.3291276809
3526	0.3290867963
3527	0.3290622987
3528	0.3290352833
3529	0.3289894317
3530	0.3289564698
3531	0.3289070511
3532	0.3288436527
3533	0.3288194101
3534	0.3288099431
3535	0.3287915782
3536	0.3287484099
3537	0.3287400194
3538	0.328727457
3539	0.3286851685
3540	0.3286274936
3541	0.3285675299
3542	0.3285358201
3543	0.3285223464
3544	0.3285111099
3545	0.3284680016
3546	0.3284209514
3547	0.3283565584
3548	0.3283379191
3549	0.3283041202
3550	0.3282734309
3551	0.3282381818
3552	0.3282070821
3553	0.3281648073
3554	0.3281445356
3555	0.3281214516
3556	0.3280568431
3557	0.3280298508
3558	0.3280107932
3559	0.3279979218
3560	0.327954136
3561	0.3279362833
3562	0.3279104846
3563	0.3278753731
3564	0.3278084092
3565	0.3277701129
3566	0.3277413272
3567	0.3276857547
3568	0.3276622182
3569	0.3276362892
3570	0.327582399
3571	0.3275165571
3572	0.327470665
3573	0.3274032343
3574	0.3273690908
3575	0.3273436227
3576	0.327333644
3577	0.3272870118
3578	0.327243092
3579	0.3272247246
3580	0.3272122783
3581	0.3271607072
3582	0.3271287408
3583	0.3270894357
3584	0.3270223414
3585	0.3269778369
3586	0.3269465551
3587	0.3269074689
3588	0.3268686225
3589	0.3268103068
3590	0.3267188239
3591	0.3266481439
3592	0.3266248856
3593	0.3265946026
3594	0.3265678773
3595	0.3265465064
3596	0.3265256942
3597	0.3264977377
3598	0.3264540926
3599	0.326394001
3600	0.3263353183
3601	0.3262676969
3602	0.3262346737
3603	0.3262048546
3604	0.3261898343
3605	0.3261397096
3606	0.326110649
3607	0.3260948821
3608	0.3260599871
3609	0.3260291746
3610	0.3259822792
3611	0.3259119696
3612	0.3258651181
3613	0.3258086801
3614	0.3257914255
3615	0.3257388734
3616	0.3257078285
3617	0.3256697967
3618	0.3256413913
3619	0.3256181377
3620	0.3255910788
3621	0.3255694231
3622	0.3255420839
3623	0.3254985874
3624	0.3254341775
3625	0.3253693649
3626	0.3253027705
3627	0.3252618693
3628	0.325192873
3629	0.3251645905
3630	0.3251085362
3631	0.3250749359
3632	0.3250079927
3633	0.3249772536
3634	0.3249625702
3635	0.3249388854
3636	0.3249140505
3637	0.3248608735
3638	0.3248263534
3639	0.3247868432
3640	0.324762944
3641	0.3247038792
3642	0.3246662606
3643	0.3246335759
3644	0.3246003807
3645	0.3245752741
3646	0.32454284
3647	0.3244890123
3648	0.3244068768
3649	0.3243986152
3650	0.3243731523
3651	0.3243228908
3652	0.324259956
3653	0.3242351769
3654	0.3242231491
3655	0.324204147
3656	0.3241806352
3657	0.324153918
3658	0.3240987812
3659	0.3240703268
3660	0.3240327425
3661	0.3239677072
3662	0.3239490585
3663	0.3239017487
3664	0.3238678028
3665	0.3238291413
3666	0.3237826747
3667	0.3237346893
3668	0.3236878429
3669	0.3236713668
3670	0.3236498033
3671	0.3236155809
3672	0.323611277
3673	0.3235871969
3674	0.3235664562
3675	0.3235223012
3676	0.3235070133
3677	0.3234752734
3678	0.3234112937
3679	0.3233957791
3680	0.323368182
3681	0.3233319107
3682	0.3232878915
3683	0.3232497694
3684	0.3232226235
3685	0.3232031054
3686	0.3231599622
3687	0.323101047
3688	0.3230726117
3689	0.3230222205
3690	0.3229834933
3691	0.3229703504
3692	0.3229503396
3693	0.3229171075
3694	0.3228539505
3695	0.3228275818
3696	0.3227902665
3697	0.3227615584
3698	0.3227179665
3699	0.3226974413
3700	0.3226436613
3701	0.3226380434
3702	0.3226058854
3703	0.3225790957
3704	0.3225229575
3705	0.3224671839
3706	0.3224269127
3707	0.3224024126
3708	0.3223769526
3709	0.3223688275
3710	0.3223472125
3711	0.3223205703
3712	0.3222644322
3713	0.3222343573
3714	0.322191949
3715	0.3221154307
3716	0.3220522178
3717	0.3220045813
3718	0.3219429486
3719	0.3219010038
3720	0.3218902235
3721	0.3218701344
3722	0.3218468675
3723	0.3218014284
3724	0.3217709135
3725	0.3217350661
3726	0.3217082586
3727	0.3216879832
3728	0.3216454943
3729	0.321619563
3730	0.321575057
3731	0.3215126951
3732	0.321458589
3733	0.3214254721
3734	0.3213736515
3735	0.3213316379
3736	0.3213026038
3737	0.321272573
3738	0.3212502725
3739	0.3212101594
3740	0.3211878902
3741	0.3211618085
3742	0.3211106245
3743	0.3210794057
3744	0.3210449128
3745	0.3210252408
3746	0.3210103587
3747	0.3209783478
3748	0.3209457805
3749	0.3209189392
3750	0.3209008844
3751	0.3208741057
3752	0.320833228
3753	0.3208202601
3754	0.3207497079
3755	0.3206947633
3756	0.3206617673
3757	0.3206016848
3758	0.3205745285
3759	0.3205447309
3760	0.3204683745
3761	0.3204438817
3762	0.3204327393
3763	0.3203993114
3764	0.3203629678
3765	0.3203379619
3766	0.3203246878
3767	0.3202975084
3768	0.3202780443
3769	0.3202355331
3770	0.3202266389
3771	0.3202008507
3772	0.320132735
3773	0.3201061286
3774	0.3200528633
3775	0.320034586
3776	0.3199977785
3777	0.3199561505
3778	0.3199490366
3779	0.3199390637
3780	0.3199231606
3781	0.319894302
3782	0.3198640671
3783	0.3198425055
3784	0.3197976316
3785	0.3197709806
3786	0.3197443346
3787	0.3196999997
3788	0.319672857
3789	0.3196238868
3790	0.3196086326
3791	0.3195538398
3792	0.3195110356
3793	0.3194759857
3794	0.3194568394
3795	0.3194370946
3796	0.319412875
3797	0.3193800792
3798	0.3193665347
3799	0.3193392024
3800	0.3193284722
3801	0.3193067519
3802	0.3192895735
3803	0.3192607922
3804	0.3192162957
3805	0.3191824696
3806	0.3191453678
3807	0.3191097752
3808	0.3190904067
3809	0.3190635154
3810	0.3190289009
3811	0.3189761967
3812	0.3189628314
3813	0.3189251099
3814	0.318890318
3815	0.318823873
3816	0.318792034
3817	0.3187552207
3818	0.3186839492
3819	0.3186641588
3820	0.3186363436
3821	0.3186173018
3822	0.3185773009
3823	0.3185121674
3824	0.3184874917
3825	0.3184420106
3826	0.3183804241
3827	0.3183620575
3828	0.318334222
3829	0.3182976039
3830	0.3182549834
3831	0.3182138827
3832	0.3181811116
3833	0.3181346563
3834	0.3180908681
3835	0.3180450267
3836	0.3180207765
3837	0.317991959
3838	0.3179808656
3839	0.3178981494
3840	0.3178377464
3841	0.3178036967
3842	0.3177759774
3843	0.317754259
3844	0.3177072067
3845	0.317686484
3846	0.3176275994
3847	0.3175795783
3848	0.3175261418
3849	0.3175006952
3850	0.3174470101
3851	0.3174105752
3852	0.3173691172
3853	0.3173397854
3854	0.3173066859
3855	0.3172899053
3856	0.3172507657
3857	0.3172265217
3858	0.3171861152
3859	0.3171689828
3860	0.3171341297
3861	0.317102803
3862	0.3170764066
3863	0.3170418299
3864	0.3169760514
3865	0.3169369368
3866	0.3169036368
3867	0.3168538634
3868	0.3168283273
3869	0.3167928894
3870	0.3167773657
3871	0.3167629285
3872	0.3167540573
3873	0.3167410726
3874	0.3167268791
3875	0.316701021
3876	0.3166883815
3877	0.3166752098
3878	0.3166560953
3879	0.3166171979
3880	0.3165892124
3881	0.3165465847
3882	0.316520704
3883	0.3164948664
3884	0.3164453919
3885	0.3164270443
3886	0.3164021391
3887	0.3163773285
3888	0.3163387509
3889	0.3162877547
3890	0.3162525447
3891	0.3161735369
3892	0.3161505484
3893	0.3161318595
3894	0.3161034876
3895	0.316081283
3896	0.3160254829
3897	0.3160202652
3898	0.3159843445
3899	0.3159318817
3900	0.315898112
3901	0.3158715289
3902	0.3158297043
3903	0.3157741455
3904	0.3157320931
3905	0.315713656
3906	0.3156697936
3907	0.3156292108
3908	0.3155894102
3909	0.3155352382
3910	0.3154976897
3911	0.3154845266
3912	0.3154523976
3913	0.3154260029
3914	0.3153893176
3915	0.3153590247
3916	0.3153491551
3917	0.3153121866
3918	0.3152923658
3919	0.3152678404
3920	0.3152549553
3921	0.3152346043
3922	0.3152117683
3923	0.3151999013
3924	0.3151856041
3925	0.3151453875
3926	0.3151169733
3927	0.315099456
3928	0.3150536727
3929	0.3150195129
3930	0.314998788
3931	0.3149612467
3932	0.3149473851
3933	0.3149256935
3934	0.3148713784
3935	0.3148528291
3936	0.3148174688
3937	0.3147731183
3938	0.3147501466
3939	0.314731469
3940	0.3146892231
3941	0.314675554
3942	0.3146237655
3943	0.314584306
3944	0.3145771318
3945	0.3145519821
3946	0.3145018722
3947	0.3144639652
3948	0.3144088095
3949	0.3143791585
3950	0.3143453002
3951	0.3143016756
3952	0.3142652368
3953	0.314227026
3954	0.3142025879
3955	0.3141766564
3956	0.3141569303
3957	0.3141393398
3958	0.3140958774
3959	0.3140585316
3960	0.3140118013
3961	0.3139748174
3962	0.3139447575
3963	0.3139029838
3964	0.3138801796
3965	0.313850125
3966	0.3137999135
3967	0.3137540488
3968	0.3137360714
3969	0.3136910469
3970	0.3136676091
3971	0.3136373259
3972	0.3135758437
3973	0.3135587346
3974	0.3134957814
3975	0.3134877395
3976	0.3134464204
3977	0.313420816
3978	0.3134113047
3979	0.313375526
3980	0.3133578741
3981	0.3132892874
3982	0.3132169327
3983	0.3131925924
3984	0.313173961
3985	0.3131518679
3986	0.3131343024
3987	0.3130749327
3988	0.3130410337
3989	0.3130068127
3990	0.3129713178
3991	0.3129485521
3992	0.3129251651
3993	0.3128861404
3994	0.3128557839
3995	0.312839294
3996	0.3128139301
3997	0.3127444509
3998	0.3127233608
3999	0.3126662604
4000	0.3126274675
4001	0.312563422
4002	0.3125513021
4003	0.3125374959
4004	0.3125264999
4005	0.3124878697
4006	0.3124458585
4007	0.3123722038
4008	0.3123274478
4009	0.3122968454
4010	0.3122713471
4011	0.3122600263
4012	0.3121991823
4013	0.3121648999
4014	0.3121427617
4015	0.3121196426
4016	0.312087297
4017	0.3120619901
4018	0.3120324252
4019	0.3119831416
4020	0.3119434817
4021	0.3119066427
4022	0.3118782175
4023	0.3118522404
4024	0.3117927008
4025	0.3117410777
4026	0.3117070121
4027	0.3116664678
4028	0.3116438194
4029	0.3116020545
4030	0.3115651522
4031	0.3115435166
4032	0.3115259902
4033	0.3114779139
4034	0.3114524252
4035	0.3114194269
4036	0.3113647595
4037	0.311328212
4038	0.3112826525
4039	0.3112716349
4040	0.3112567717
4041	0.3112090265
4042	0.3111971035
4043	0.3111657335
4044	0.3111327126
4045	0.3110864037
4046	0.3110266783
4047	0.3110056888
4048	0.3109704512
4049	0.3109493722
4050	0.3109102352
4051	0.3108583315
4052	0.3108293776
4053	0.3107853982
4054	0.3107534056
4055	0.3107179073
4056	0.3106841828
4057	0.3106546482
4058	0.3106161921
4059	0.310590147
4060	0.3105596392
4061	0.3105427871
4062	0.3105293523
4063	0.310473229
4064	0.310417343
4065	0.3104045341
4066	0.3103712087
4067	0.3103280027
4068	0.3103063062
4069	0.3102768198
4070	0.310249294
4071	0.3102209873
4072	0.3101902534
4073	0.3101484019
4074	0.3101165464
4075	0.3100838168
4076	0.3100518146
4077	0.31003481
4078	0.3100083571
4079	0.3099936525
4080	0.3099810949
4081	0.3099401617
4082	0.3099236254
4083	0.3099030298
4084	0.3098765758
4085	0.3098387942
4086	0.3098254194
4087	0.3098127823
4088	0.309735446
4089	0.3097177421
4090	0.3096789653
4091	0.3096346013
4092	0.3095719701
4093	0.3095597848
4094	0.3095465111
4095	0.30948821
4096	0.3094689886
4097	0.3094414988
4098	0.309397874
4099	0.3093843426
4100	0.3093491024
4101	0.3093091436
4102	0.309278266
4103	0.3092392269
4104	0.3091847857
4105	0.3091514163
4106	0.3091140706
4107	0.3090776284
4108	0.3090679024
4109	0.3090274079
4110	0.3090055061
4111	0.3089524697
4112	0.3089144754
4113	0.3088517477
4114	0.3088065747
4115	0.3087739566
4116	0.3087331744
4117	0.3087089685
4118	0.3086909079
4119	0.3086688695
4120	0.3086517327
4121	0.3086321034
4122	0.3086009588
4123	0.3085505786
4124	0.3085085047
4125	0.3084476799
4126	0.3084154497
4127	0.3083907404
4128	0.3083624481
4129	0.3083154428
4130	0.3083044464
4131	0.308277334
4132	0.3082489182
4133	0.3082377322
4134	0.3081749469
4135	0.3081393354
4136	0.3081159684
4137	0.3080806567
4138	0.3080628651
4139	0.3080460487
4140	0.3079805412
4141	0.3079453263
4142	0.3079270734
4143	0.3079113567
4144	0.307903474
4145	0.3078942258
4146	0.307872945
4147	0.3078275273
4148	0.3078017008
4149	0.3077608637
4150	0.3077146148
4151	0.3076998115
4152	0.3076581057
4153	0.3076316568
4154	0.3075973972
4155	0.3075764306
4156	0.3075281334
4157	0.3074871585
4158	0.3074690444
4159	0.3074374556
4160	0.3074016345
4161	0.3073783234
4162	0.3073380145
4163	0.3073242208
4164	0.3073128766
4165	0.3072852988
4166	0.3072346936
4167	0.3072100634
4168	0.3071656045
4169	0.3071313402
4170	0.3070928393
4171	0.3070595549
4172	0.3070019237
4173	0.306968275
4174	0.3069325277
4175	0.3069045116
4176	0.306848927
4177	0.3068113561
4178	0.3067894939
4179	0.3067804158
4180	0.3067519451
4181	0.306710943
4182	0.3066601137
4183	0.3066488528
4184	0.306610822
4185	0.3065651267
4186	0.3065397558
4187	0.3065314899
4188	0.3064682099
4189	0.306440655
4190	0.3064191652
4191	0.306394117
4192	0.306358251
4193	0.3063384798
4194	0.3063132719
4195	0.3062910847
4196	0.3062692004
4197	0.3062490576
4198	0.3062098875
4199	0.3061704302
4200	0.3061456071
4201	0.3060682211
4202	0.3060370907
4203	0.306028738
4204	0.3059920213
4205	0.3059624822
4206	0.3059505013
4207	0.3059287827
4208	0.3059099309
4209	0.305878844
4210	0.3058524236
4211	0.3058164219
4212	0.3058060921
4213	0.3057877114
4214	0.3057515981
4215	0.3056982144
4216	0.3056489142
4217	0.3056217325
4218	0.3055983236
4219	0.3055536287
4220	0.3055157993
4221	0.3055040438
4222	0.3054862179
4223	0.3054659483
4224	0.305433932
4225	0.3054141522
4226	0.3053948531
4227	0.3053735427
4228	0.3053261312
4229	0.3053092501
4230	0.3052815096
4231	0.3052380613
4232	0.3051948894
4233	0.305164558
4234	0.3051058986
4235	0.3050786022
4236	0.305014491
4237	0.3049812499
4238	0.3049553877
4239	0.3049289351
4240	0.3049143473
4241	0.3048902403
4242	0.3048543677
4243	0.304822604
4244	0.3047799455
4245	0.3047456883
4246	0.3047334052
4247	0.304693103
4248	0.3046824324
4249	0.304651219
4250	0.3046054699
4251	0.3045759754
4252	0.3045588501
4253	0.3045101141
4254	0.3044948946
4255	0.3044650643
4256	0.3044473229
4257	0.3044138331
4258	0.3043579101
4259	0.3043303155
4260	0.3042904391
4261	0.3042816885
4262	0.3042471963
4263	0.3042215257
4264	0.3041919885
4265	0.3041591652
4266	0.3041347457
4267	0.3041026839
4268	0.3040608135
4269	0.3040385971
4270	0.3040248297
4271	0.3040050213
4272	0.3039911012
4273	0.3039669771
4274	0.3039287635
4275	0.3038862111
4276	0.3038428644
4277	0.3038145774
4278	0.3037882506
4279	0.303766437
4280	0.3037538969
4281	0.3037272812
4282	0.3037171723
4283	0.3036831924
4284	0.3036390136
4285	0.3036201976
4286	0.3035971408
4287	0.3035472042
4288	0.3035259784
4289	0.3034715568
4290	0.3034605145
4291	0.3033968152
4292	0.3033370607
4293	0.3033097932
4294	0.3032697138
4295	0.3032092132
4296	0.3031854964
4297	0.3031593279
4298	0.3031373655
4299	0.3031096609
4300	0.3030941394
4301	0.3030524007
4302	0.3030257385
4303	0.3029485689
4304	0.3029287379
4305	0.3028553712
4306	0.3028329911
4307	0.3027920367
4308	0.3027731334
4309	0.3027454084
4310	0.3027023721
4311	0.3026820717
4312	0.3026632808
4313	0.302612897
4314	0.302607034
4315	0.3025486934
4316	0.3025184036
4317	0.3024675101
4318	0.3024242508
4319	0.3024022186
4320	0.3023739697
4321	0.3023372931
4322	0.3023097548
4323	0.3022699714
4324	0.3022006439
4325	0.3021541202
4326	0.3021310222
4327	0.3021033455
4328	0.3020432205
4329	0.3019999531
4330	0.3019383498
4331	0.3019037355
4332	0.3018605882
4333	0.3018258015
4334	0.3017561571
4335	0.3017479336
